,video_id,view_count,like_count,comment_count,tags
1010,fu1wn16-gtU,523232,11464,802,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Fall Guys', '面白い', 'パーティゲーム']"
1011,hGTDX9q0mB4,309963,8622,462,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '配達ゲーム', '面白い', 'バカゲー', '事故', '赤髪のとも', 'Totally Reliable Delivery Service']"
1012,XDbfd7Ygqh0,861477,12623,847,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Fall Guys', 'バカゲー', '面白い', 'チーター']"
1013,Krt8nAnFl-M,839831,14764,1880,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'つぐのひ', '怖い', '面白い']"
1014,OWw-k3qbpl8,742925,10665,877,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Fortnite', 'フォートナイト', 'シーズン4']"
1015,8En1Qwb2f8c,1841690,22799,2057,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '棒人間', '笑う']"
1016,cvbXMirT8ko,443223,10785,874,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '梅雨の日', '癒し', '可愛い', '面白い']"
1017,Oli7H5fe_XI,950913,12868,996,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'zan', '残酷', '脱出', '面白い']"
1018,cYP6FiK3GTI,359341,9865,686,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '浮気']"
1019,Vihmn-Ry3w4,3652103,30418,1553,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '青鬼', '面白い', 'ホラーゲーム', 'ホラー', '怖い', 'フリーゲーム']"
1020,DV4exyIRCRw,886644,15949,896,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '手術', 'バカゲー', '面白い', '笑う', '爆笑']"
1021,YXpjdfFJZkY,846360,14593,955,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '飛行機', 'シミュレーター', '面白い']"
1022,hLsbdeKQYD0,239884,6987,544,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '笑う', '面白い']"
1023,doEawA7zpk0,810660,12118,559,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Fall Guys', '面白い', '生放送']"
1024,XnjTp8606zE,515234,8415,186,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'マリオ', 'マリオストーリー']"
1025,4CXMMGjDEWE,471277,20490,3125,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
1026,yQ8saZ44da4,557822,8023,183,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'マリオ', 'マリオストーリー']"
1027,8gm1ywIAhao,660249,11735,1636,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Wii', 'ちびロボ', '面白い', 'ロボット']"
1028,GncZeOxdLXs,268448,7832,355,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '脳', '賢い', 'テスト']"
1029,L6fOxFoaZag,1112098,13584,624,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '人狼', '人狼ゲーム', '面白い', 'オンライン', 'Among Us']"
1030,o-pcPjLKOrM,410867,8439,614,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '無人島', '面白い', 'サバイバル', 'バカゲー']"
1031,wHomwMHDOsg,449912,24308,523,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'Troll Face Quest: Video Memes']"
1032,dwSjOouZFjU,1562564,21173,1416,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '日記', 'ぼくのえにっき']"
1033,UowPQMpYZCg,246868,7056,503,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'デドバ', 'ホラーゲーム', 'ホラー', 'Dead by Daylight']"
1034,4pbIBNSinzQ,616811,11463,622,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Fall Guys', 'パーティゲーム', 'フォールガイズ']"
1035,5ayw86jIpuA,525220,6788,321,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', 'ゾンビ', 'ホラーゲーム', 'ホラー']"
1036,RV7uvQIvupQ,492286,8488,492,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'フォールガイズ', '面白い', 'バカゲー', 'Fall Guys']"
1037,BPyRHt0B820,502879,8105,493,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ピタゴラスイッチ', 'ピタゴラス', '面白い']"
1038,nBCaVP3cBk8,585555,6812,393,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '面白い', 'サバイバル', 'ゾンビ']"
1039,nuvsD9XjBNM,497803,9089,510,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '手術', 'バカゲー', '面白い']"
1040,R9ULS2kZ0mo,2118830,27206,1071,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '人狼', '面白い', 'Among Us', '宇宙', '人狼ゲーム']"
1041,XuoDtck1uPY,575136,10268,666,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '絶叫', 'VACUULUS']"
1042,hgd4-SHl21Y,570398,8651,1300,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マリオ', '面白い', 'マリオブラザーズ', 'マリオ64', 'スーパーマリオ 3Dコレクション']"
1043,nIE4_bdQ91k,479974,8831,369,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', '面白い', 'ホラー', 'Phasmophobia']"
1044,WF4f6-X_HN8,394521,8831,739,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '学校', '鬼ごっこ']"
1045,97rxndfYJVs,872778,12316,757,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '寄生', '面白い', 'アプリ', 'スマホ']"
1046,0rQMBVmev5E,1283630,20964,2093,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スケート3', 'skate3', '面白い', 'バカゲー']"
1047,fQcU9_FgxQU,311227,8082,579,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '可愛い', '癒し', '面白い']"
1048,h2k7TS-aSts,4509630,23975,1076,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '先生', '面白い', '復讐', 'Scary Teacher 3D']"
1049,D19oOPLODQA,2104944,16076,803,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '学校', '教師']"
1050,P1RaaGa6ha4,935271,15055,1132,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'スパチャ', 'vtuber', 'お前のスパチャで世界を救え']"
1051,sbIZ6WqGMIw,767708,10728,821,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'アプリ', '面白い', '寄生虫']"
1052,k_W_c1mLeJ0,438290,6414,188,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'マリオカート', 'マリカー']"
1053,dDoU3i5-TwQ,624812,9472,249,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'フォールガイズ']"
1054,MTQakJBzV1I,566254,7330,221,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送']"
1055,voC-kNcu-pk,643176,7775,199,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'デドバ', 'デッドバイデイライト']"
1056,9ssFZ22qk58,2105148,19466,656,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'ホラーゲーム', 'ホラー', '怖い']"
1057,-l0R7kmvHN8,567552,11573,560,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '面白い', '地下']"
1058,KBlg8qgzg_M,461308,8768,622,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'fall guys', 'フォールガイズ', '面白い', 'バカゲー', 'パーティゲーム']"
1059,6u7j9CeXEYo,443121,9066,401,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '迷路', '面白い']"
1060,bNFUmU48kS4,328802,7492,569,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ハロウィン', 'あつまれどうぶつの森', 'どう森', '面白い', 'あつ森']"
1061,V0D30C38fy4,453196,6204,306,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '面白い', '7days to die', 'ゾンビ']"
1062,9MXNzxzocSI,284414,7555,732,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'オシャレ', 'コーディネート', 'コーデ', 'モデル', '雑誌']"
1063,pCHM6VIE5N4,292809,11403,1075,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '実写']"
1064,fSLitUXPR_g,314408,6043,270,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マリオ', 'バトロワ', 'スーパーマリオ', '面白い', 'マリオブラザーズ35', 'スーパーマリオブラザーズ35', 'SUPER MARIO BROS. 35']"
1065,dv6fv0q-nMc,786206,12565,939,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '放送事故', '滅亡']"
1066,-dgRDm-wc5U,535416,11518,575,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'バカゲー', '面白い', '狂気']"
1067,t6ZtxDtfg0c,323933,8925,588,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '小学生']"
1068,YJcvZbpnEA0,1950064,18645,820,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '絶叫']"
1069,p1F1IHMffNI,641646,10462,646,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Raft', 'サバイバル', '漂流', '生活']"
1070,bD-itdR0cWo,680366,9345,450,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い']"
1071,yWOrKGhuZCA,756120,12026,606,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'DEEEER Simulator', 'バカゲー', '面白い', '鹿']"
1072,617USLJ8hGc,265560,7147,912,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ぷーさん', '面白い', 'バカゲー', '野球']"
1073,jgvAUsDBkJw,516694,10309,661,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Party Animals', 'バカゲー', '面白い', '可愛い', '動物', 'ふにゃふにゃ']"
1074,SHYzSFz2DpA,1353796,20769,1394,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', 'ひとりかくれんぼ', 'ホラゲ', '最恐！実況生放送', '枠1【ひとりかくれんぼ】']"
1075,FX-Qk4YnFlo,481217,9946,767,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', 'ストーカー']"
1076,-i7ntr_pjCw,2237899,23188,915,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', '怖い', '豚']"
1077,e_tfH591D9k,261415,6663,241,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'マインクラフト', 'マイクラ', 'Minecraft']"
1078,I18rY41dDmk,290029,5929,308,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'PHOGS!', 'バカゲー', '面白い', '犬', '可愛い']"
1079,r2eEikOE2Zo,480425,7133,291,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '面白い', '漂流']"
1080,3UXJwM6qt0c,608569,7757,187,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マインクラフト', 'マイクラ', '面白い', 'Minecraft']"
1081,eAqpOtS_jlo,376301,14768,1191,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
1082,aNQJidEKd_c,400775,5240,108,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ']"
1083,Pos-JyKQBcA,388916,5888,100,"['Fall Guys', 'ポッキー', '実況', 'ゲーム実況', '面白い', 'pockysweets', 'フォールガイズ', '実況動画']"
1084,oUrmTmMtNSw,624804,17355,1485,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'PS5', 'プレイステーション5', '面白い']"
1085,E0FI3XMsxho,922312,10743,297,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '面白い', '生放送', 'マインクラフト', 'マイクラ', 'Minecraft']"
1086,Rd0zsNqjESM,297778,11324,886,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'シュークリーム', 'お菓子', '料理']"
1087,QG2s4y5_b_0,325563,6438,262,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', '海外']"
1088,zvLo-bG7Sxk,322257,6364,325,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'バカゲー', '面白い', 'ニンテンドースイッチ']"
1089,5ulOXSYj5f8,720625,13201,902,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'LINE', 'ホラーゲーム', 'ホラー', '怖い', 'ホラゲ', '都市伝説']"
1090,QafCeRtaWts,824421,10439,392,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '人狼', '人狼ゲーム', '面白い']"
1091,Dql5B0qFFh0,495840,6822,322,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '面白い', 'バカゲー', 'ラフト', 'raft']"
1092,7CJ-jIYmedY,541163,11063,556,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '癒し', 'リラックマ', '可愛い']"
1093,kNjIvP86CEc,380963,8870,761,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ネコ', '猫', '可愛い', '癒し']"
1094,dXK3t2FEWn0,978993,14356,829,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ぴえん', 'ホラーゲーム', 'ホラー', '怖い', '絶叫']"
1095,Vf82bRPO1fQ,1654948,19090,683,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ピザ', 'クッキング', '料理']"
1096,s0ZmuPSzmw0,829429,14837,1019,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー', 'Friday the 13th: The Game', '13日の金曜日']"
1097,-Y5LDChnohk,394487,10436,799,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スマホ', 'アプリ', 'がち恋', '彼女']"
1098,WF5idA2vOD8,720191,8422,295,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'サバイバル', '面白い', '漂流', '海']"
1099,7K685lw358Q,596948,9820,519,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'ホラーゲーム', 'ホラー']"
1100,_jZ1vlpwNpM,474254,6900,299,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'raft', 'サバイバル', '漂流', '面白い']"
1101,yu-UvnWv9r8,1637626,19558,793,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Teardown', '破壊', '自由', '爆破']"
1102,_29PFnI8qZI,495226,7381,210,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'デッドバイデイライト', 'デドバ', 'ホラーゲーム', 'ホラー']"
1103,_zj8xogJsko,313800,16038,1597,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'Dynamite', 'BTS', 'tiktok', '面白い']"
1104,NelG3n50L6M,894594,10685,823,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スパイダーマン', '映画', 'スパイダーバース', 'PS5']"
1105,uj_bNE9GHNg,532900,6223,139,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マインクラフト', 'マイクラ', 'Minecraft']"
1106,I3eVZeJ3yIA,822301,10408,698,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '映画', 'ドラマ', 'スパイダーマン', 'アニメ']"
1107,ctd8k7WGMyw,508625,5909,142,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'マインクラフト', 'マイクラ', '面白い']"
1108,ooEsoSPNrlQ,1169302,13072,1003,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', 'スパイダーマン', '映画', 'ドラマ', '面白い', 'PS5']"
1109,4A-6t9Ix_E4,333562,14846,1425,"['pockysweets', 'ポッキー', '実況プレイ', 'ゲーム実況', 'YouTube', 'Youtuber', 'pocky', 'game', '実況', 'ゆーちゅーぶ', 'ユーチューブ', '神木隆之介', '俳優', 'フォールガイズ', '面白い']"
